sample_nb,density,max_cycle,avgcycle,nb_attractor,nb_fixed_point,mxc_inhib,avgc_inhib,mxc_exct,avgc_exct,mxc_all,avgc_all,totalInhibition,totalExcitation,totalAutoInhibition,totalAutoExcitation,
3809,0.639,2,1.500,2,1,5,2.667,2,1.500,6,3.873,14,9,2,2,
3810,0.833,2,1.500,4,2,5,3.000,6,3.167,6,4.512,16,14,2,2,
3811,0.500,2,1.200,5,4,1,1.000,3,1.667,5,3.182,7,11,1,3,
3812,0.889,1,1.000,3,3,6,3.629,4,2.125,6,4.446,19,13,3,3,
3813,0.889,1,1.000,2,2,5,2.333,5,2.941,6,4.545,15,17,3,2,
3814,0.667,2,1.500,2,1,3,1.714,3,2.000,6,3.512,13,11,4,1,
3815,0.500,1,1.000,2,2,5,3.545,1,1.000,6,3.458,13,5,2,1,
3816,0.528,2,1.667,3,1,1,1.000,4,2.333,6,3.190,6,13,1,3,
3817,0.639,1,1.000,1,1,2,1.200,3,2.000,6,3.222,11,12,4,2,
3818,0.722,3,2.000,3,1,5,2.533,5,2.833,6,3.824,16,10,5,1,
3819,0.222,1,1.000,3,3,0,0.000,1,1.000,3,1.667,1,7,0,2,
3820,0.694,1,1.000,3,3,3,2.333,4,2.200,6,4.014,10,15,0,4,
3821,0.528,2,1.500,4,2,1,1.000,3,2.000,6,3.300,7,12,2,1,
3822,0.806,1,1.000,3,3,3,2.000,3,1.500,6,4.338,14,15,1,4,
3823,0.250,2,1.500,2,1,1,1.000,1,1.000,1,1.000,5,4,2,1,
3824,0.861,5,2.333,3,2,5,3.188,6,3.588,6,4.495,15,16,1,4,
3825,0.806,3,2.000,2,1,6,3.792,3,2.250,6,4.606,17,12,1,1,
3826,0.472,5,3.000,2,1,2,2.000,6,3.200,6,4.000,7,10,0,1,
3827,0.333,1,1.000,1,1,2,1.333,0,0.000,6,3.375,8,4,2,0,
3828,0.778,1,1.000,1,1,5,3.111,2,1.400,6,4.207,13,15,1,3,
3829,0.833,7,4.000,2,1,3,1.600,5,3.263,6,4.417,13,17,3,1,
3830,0.861,1,1.000,2,2,3,1.600,5,3.000,6,4.567,16,15,3,1,
3831,0.917,4,2.500,2,1,4,2.643,5,2.938,6,4.588,17,16,2,3,
3832,0.278,2,1.500,2,1,3,2.000,1,1.000,3,1.750,6,4,1,1,
3833,0.750,3,2.000,2,1,4,2.500,6,3.300,6,4.432,13,14,2,1,
3834,0.500,1,1.000,4,4,1,1.000,1,1.000,6,2.857,11,7,2,3,
3835,0.694,3,2.000,2,1,6,3.800,4,2.500,6,4.225,14,11,1,1,
3836,0.389,1,1.000,2,2,4,2.500,1,1.000,4,2.556,10,4,1,1,
3837,0.667,1,1.000,3,3,4,2.375,2,1.200,6,3.475,13,11,2,4,
3838,0.444,1,1.000,2,2,0,0.000,2,1.500,6,3.167,5,11,0,2,
3839,1.000,1,1.000,2,2,3,1.600,6,3.944,6,4.713,13,23,3,3,
3840,0.500,1,1.000,6,6,6,4.400,1,1.000,6,3.318,9,9,0,4,
3841,0.333,4,2.500,2,1,1,1.000,3,2.000,5,3.000,5,7,1,1,
3842,0.556,2,1.500,2,1,4,2.000,2,1.500,5,2.850,12,8,2,2,
3843,0.556,2,1.600,5,2,2,1.333,3,2.500,5,2.333,9,11,4,0,
3844,0.556,1,1.000,2,2,4,3.500,4,2.333,6,3.891,8,12,0,2,
3845,0.250,1,1.000,1,1,0,0.000,0,0.000,3,2.667,5,4,0,0,
3846,0.306,1,1.000,1,1,0,0.000,2,2.000,6,3.625,5,6,0,0,
3847,0.472,1,1.000,1,1,1,1.000,0,0.000,6,3.400,8,9,1,0,
3848,0.833,5,2.333,3,2,5,2.667,4,2.364,6,4.083,13,17,2,4,
3849,0.778,1,1.000,4,4,4,2.875,3,1.556,6,3.875,12,16,0,5,
3850,0.972,1,1.000,2,2,6,3.571,5,2.846,6,4.722,20,15,3,2,
3851,0.722,2,1.333,3,2,5,2.625,5,3.182,6,4.392,13,13,2,0,
3852,0.833,2,1.333,3,2,4,2.429,6,4.029,6,4.407,11,19,2,3,
3853,0.833,1,1.000,3,3,4,2.000,4,2.000,6,4.269,13,17,2,4,
3854,0.306,1,1.000,4,4,0,0.000,3,1.667,4,2.667,4,7,0,2,
3855,0.417,2,1.500,2,1,2,1.333,1,1.000,6,2.600,10,5,2,2,
3856,0.556,1,1.000,6,6,3,2.167,2,1.333,5,3.222,11,9,1,2,
3857,0.472,2,1.500,2,1,4,2.000,1,1.000,4,2.200,9,8,2,1,
3858,0.861,3,2.000,2,1,5,2.400,6,3.059,6,4.399,15,16,3,2,
3859,0.806,2,1.500,2,1,5,2.286,6,3.200,6,4.264,12,17,3,3,
3860,0.333,3,2.000,2,1,2,1.333,3,3.000,3,1.833,6,6,2,0,
3861,0.778,2,1.500,2,1,4,2.429,6,3.062,6,4.263,12,16,2,3,
3862,0.417,1,1.000,1,1,3,1.600,0,0.000,5,2.692,10,5,3,0,
3863,1.000,2,1.333,3,2,5,3.333,6,3.815,6,4.713,19,17,4,2,
3864,0.333,1,1.000,1,1,4,2.000,0,0.000,5,2.833,8,4,2,0,
3865,0.389,1,1.000,2,2,5,3.000,1,1.000,5,3.222,9,5,1,1,
3866,0.444,1,1.000,2,2,5,2.333,1,1.000,5,2.538,13,3,3,1,
3867,0.472,2,1.500,2,1,4,2.333,1,1.000,5,2.538,12,5,2,1,
3868,0.250,2,1.333,3,2,2,2.000,2,2.000,4,2.750,4,5,0,0,
3869,0.444,2,1.500,2,1,6,3.000,2,2.000,6,3.235,10,6,2,0,
3870,0.861,2,1.333,3,2,4,2.000,4,2.250,6,4.224,17,14,4,2,
3871,0.444,1,1.000,2,2,2,1.250,2,1.500,4,2.231,10,6,3,1,
3872,0.889,4,2.500,2,1,6,3.370,5,3.000,6,4.475,20,12,5,1,
3873,0.694,2,1.333,3,2,4,2.400,5,2.500,6,4.226,12,13,1,3,
3874,0.278,2,1.500,2,1,2,1.333,2,2.000,4,2.000,7,3,2,0,
3875,0.972,4,2.500,2,1,5,2.500,6,3.704,6,4.722,17,18,4,1,
3876,0.278,1,1.000,1,1,1,1.000,1,1.000,4,2.200,5,5,1,1,
3877,0.639,3,1.750,4,2,3,1.400,5,3.529,6,3.982,10,13,4,0,
3878,0.861,1,1.000,2,2,5,2.867,2,1.400,6,4.376,17,14,2,3,
3879,0.556,1,1.000,3,3,3,1.750,3,1.667,6,3.105,11,9,2,2,
3880,0.194,1,1.000,2,2,1,1.000,1,1.000,2,1.333,4,3,1,1,
3881,0.972,1,1.000,2,2,6,3.500,4,2.375,6,4.722,20,15,2,3,
3882,0.361,2,1.500,2,1,1,1.000,2,1.500,5,2.375,7,6,1,1,
3883,0.750,3,2.000,2,1,5,2.714,3,2.000,6,4.100,18,9,4,1,
3884,0.528,2,1.333,3,2,3,1.667,4,2.375,5,2.684,6,13,2,2,
3885,0.472,2,1.500,2,1,1,1.000,5,3.000,6,3.533,9,8,3,0,
3886,0.389,1,1.000,2,2,4,3.000,1,1.000,5,2.778,9,5,1,1,
3887,0.250,1,1.000,2,2,0,0.000,1,1.000,4,2.400,3,6,0,1,
3888,0.417,1,1.000,2,2,1,1.000,1,1.000,5,2.400,9,6,3,1,
3889,0.333,2,1.500,2,1,1,1.000,2,2.000,2,1.333,7,5,4,0,
3890,0.389,1,1.000,5,5,1,1.000,1,1.000,3,1.429,5,9,1,4,
3891,0.722,3,2.000,3,1,2,1.400,6,3.083,6,3.814,10,16,3,2,
3892,0.861,7,2.600,5,2,4,2.333,3,1.750,6,4.411,16,15,3,3,
3893,0.611,1,1.000,4,4,2,1.500,3,1.800,6,4.000,10,12,1,2,
3894,0.278,1,1.000,1,1,1,1.000,0,0.000,3,1.750,5,5,2,0,
3895,0.500,1,1.000,1,1,1,1.000,0,0.000,6,3.542,12,6,3,0,
3896,0.917,1,1.000,3,3,6,3.364,6,3.125,6,4.588,13,20,1,4,
3897,0.278,2,1.500,6,3,0,0.000,2,1.333,3,2.000,4,6,0,2,
3898,0.583,2,1.333,3,2,1,1.000,5,3.000,6,3.857,8,13,2,1,
3899,0.667,1,1.000,2,2,3,1.800,5,3.091,6,3.983,11,13,2,2,
3900,0.778,8,4.500,2,1,3,1.750,6,3.267,6,4.399,12,16,2,2,
3901,0.500,1,1.000,1,1,4,2.667,1,1.000,6,3.720,10,8,1,2,
3902,0.639,1,1.000,2,2,3,1.800,4,2.167,6,4.017,11,12,2,2,
3903,0.417,1,1.000,1,1,2,1.333,1,1.000,6,3.429,8,7,2,1,
3904,0.306,1,1.000,2,2,0,0.000,4,2.333,6,2.833,3,8,0,1,
3905,0.944,1,1.000,2,2,6,3.975,6,2.750,6,4.601,19,15,2,4,
3906,0.250,1,1.000,1,1,2,1.500,1,1.000,5,2.200,7,2,1,1,
3907,0.611,3,1.667,3,2,4,2.000,3,2.000,6,3.333,13,9,3,1,
3908,0.528,2,1.500,2,1,2,1.250,3,2.250,6,3.167,9,10,3,0,
3909,0.389,1,1.000,2,2,2,1.500,3,2.000,5,2.818,7,7,1,1,
3910,0.972,1,1.000,2,2,6,3.947,4,2.400,6,4.657,20,15,3,3,
3911,0.972,1,1.000,3,3,5,2.700,6,3.938,6,4.657,13,22,2,4,
3912,0.500,1,1.000,1,1,6,4.000,0,0.000,6,4.182,11,7,1,0,
3913,0.722,2,1.333,3,2,6,3.227,2,1.500,6,4.058,19,7,2,2,
3914,0.222,2,1.286,7,5,1,1.000,2,1.333,2,1.200,3,5,2,2,
3915,0.306,1,1.000,2,2,1,1.000,1,1.000,3,1.500,7,4,2,1,
3916,0.444,1,1.000,1,1,4,1.833,0,0.000,5,3.000,11,5,3,0,
3917,0.639,1,1.000,2,2,0,0.000,5,2.786,6,4.118,6,17,0,3,
3918,0.306,1,1.000,2,2,0,0.000,1,1.000,6,3.167,4,7,0,2,
3919,0.639,1,1.000,1,1,6,3.538,2,1.500,6,3.851,13,10,1,1,
3920,0.917,2,1.500,2,1,3,1.857,6,3.795,6,4.557,13,20,3,3,
3921,0.917,1,1.000,4,4,2,1.500,6,3.489,6,4.524,9,24,1,5,
3922,0.528,2,1.500,2,1,3,1.833,4,3.250,6,3.481,10,9,3,0,
3923,0.361,1,1.000,1,1,3,1.800,0,0.000,4,2.556,10,3,2,0,
3924,0.361,1,1.000,2,2,1,1.000,4,3.000,4,2.833,6,7,1,0,
3925,0.472,1,1.000,8,8,3,2.000,2,1.250,4,2.286,9,8,1,3,
3926,0.639,2,1.286,7,5,3,2.143,2,1.200,6,3.648,12,11,1,4,
3927,0.306,1,1.000,2,2,3,3.000,1,1.000,3,1.667,4,7,0,3,
3928,0.361,2,1.333,3,2,4,3.333,2,2.000,5,3.444,8,5,0,0,
3929,0.278,1,1.000,1,1,1,1.000,0,0.000,4,2.000,6,4,3,0,
3930,1.000,2,1.667,3,1,6,3.333,5,2.500,6,4.713,20,16,3,3,
3931,0.500,2,1.500,4,2,4,2.400,2,1.500,6,2.923,12,6,2,2,
3932,0.889,2,1.667,3,1,3,1.600,6,3.514,6,4.470,11,21,3,3,
3933,0.444,1,1.000,4,4,3,1.833,1,1.000,5,2.083,11,5,3,3,
3934,0.583,4,3.000,3,1,3,1.500,3,1.750,5,3.000,8,13,3,2,
3935,0.583,2,1.250,4,3,1,1.000,1,1.000,5,2.920,13,8,3,2,
3936,0.722,3,2.000,2,1,3,1.750,4,2.667,6,3.897,14,12,4,2,
3937,0.444,1,1.000,4,4,5,3.500,1,1.000,5,3.143,7,9,0,3,
3938,0.500,2,1.667,3,1,1,1.000,4,2.286,5,2.500,7,11,2,2,
3939,0.611,4,2.500,2,1,3,1.500,6,3.455,6,3.795,9,13,3,1,
3940,0.639,1,1.000,2,2,3,1.800,4,2.333,6,3.982,11,12,2,2,
3941,0.861,2,1.250,4,3,4,2.500,6,2.900,6,4.346,16,15,2,4,
3942,0.361,2,1.167,12,10,2,2.000,2,1.200,3,1.625,5,8,0,4,
3943,0.306,3,1.667,3,2,1,1.000,4,2.667,4,2.000,4,7,2,1,
3944,0.333,3,2.000,4,2,0,0.000,4,3.500,6,3.909,4,8,0,0,
3945,0.250,1,1.000,2,2,1,1.000,1,1.000,3,1.667,3,6,1,1,
3946,0.778,6,2.667,3,2,5,2.750,5,3.091,6,4.380,13,15,2,2,
3947,0.361,1,1.000,3,3,5,3.000,1,1.000,6,3.400,6,7,1,2,
3948,0.917,5,3.000,2,1,3,1.667,6,3.136,6,4.557,14,19,3,3,
3949,0.250,1,1.000,1,1,1,1.000,0,0.000,4,2.250,6,3,1,0,
3950,0.333,1,1.000,2,2,3,2.500,1,1.000,3,2.167,8,4,0,1,
3951,0.972,3,2.000,3,1,6,3.792,3,2.200,6,4.657,23,12,5,1,
3952,0.528,4,2.500,2,1,5,3.143,4,2.500,6,4.050,11,8,2,1,
3953,0.361,1,1.000,2,2,1,1.000,1,1.000,3,1.800,7,6,1,1,
3954,0.278,1,1.000,1,1,0,0.000,0,0.000,5,3.667,4,6,0,0,
3955,0.694,2,1.500,6,3,4,2.636,4,2.429,6,4.294,14,11,2,1,
3956,0.333,1,1.000,2,2,3,2.000,3,2.500,4,2.500,7,5,1,0,
3957,0.250,1,1.000,4,4,1,1.000,1,1.000,2,1.200,4,5,2,2,
3958,0.417,1,1.000,1,1,2,1.500,1,1.000,4,2.000,10,5,2,1,
3959,0.861,2,1.200,5,4,4,2.000,6,3.276,6,4.495,12,19,3,2,
3960,0.611,2,1.500,2,1,2,1.200,4,2.750,6,3.278,10,12,4,0,
3961,0.750,1,1.000,4,4,6,4.000,4,2.455,6,4.302,12,15,1,3,
3962,0.333,1,1.000,2,2,2,2.000,2,2.000,5,3.400,6,6,0,0,
3963,0.556,2,1.500,4,2,4,2.500,3,2.000,6,3.519,8,12,1,2,
3964,0.250,1,1.000,4,4,2,2.000,1,1.000,2,1.500,6,3,0,2,
3965,0.306,1,1.000,4,4,1,1.000,1,1.000,3,1.600,5,6,1,2,
3966,0.389,1,1.000,1,1,4,2.250,0,0.000,5,2.800,9,5,2,0,
3967,0.694,1,1.000,3,3,5,3.200,6,3.000,6,4.152,11,14,0,3,
3968,0.278,1,1.000,4,4,0,0.000,1,1.000,5,3.000,5,5,0,2,
3969,0.778,2,1.500,2,1,5,2.556,4,2.500,6,4.285,15,13,2,2,
3970,1.000,1,1.000,3,3,6,3.759,6,2.929,6,4.713,19,17,2,4,
3971,0.250,1,1.000,2,2,0,0.000,1,1.000,3,2.000,5,4,0,1,
3972,0.444,2,1.600,5,2,3,1.800,2,1.333,5,2.600,9,7,2,2,
3973,0.861,2,1.500,2,1,5,3.158,4,2.667,6,4.477,16,15,2,2,
3974,0.222,1,1.000,2,2,0,0.000,1,1.000,4,3.000,3,5,0,1,
3975,0.500,1,1.000,3,3,5,3.667,2,1.333,6,3.781,8,10,0,2,
3976,0.389,1,1.000,1,1,2,1.250,0,0.000,4,2.111,8,6,3,0,
3977,0.361,1,1.000,1,1,2,1.500,0,0.000,4,2.500,7,6,1,0,
3978,0.889,1,1.000,3,3,4,2.500,6,3.452,6,4.564,12,20,1,4,
3979,0.500,1,1.000,2,2,3,2.500,4,2.250,6,3.263,8,10,0,2,
3980,0.889,2,1.250,4,3,3,1.875,5,3.091,6,4.511,13,19,3,3,
3981,0.583,1,1.000,2,2,4,2.571,2,1.500,6,3.714,11,10,2,1,
3982,0.306,2,1.500,4,2,1,1.000,2,1.500,3,1.800,6,5,1,1,
3983,0.306,4,2.500,2,1,1,1.000,1,1.000,2,1.400,4,7,2,1,
3984,0.278,2,1.250,4,3,2,1.500,2,1.500,2,1.600,5,5,1,1,
3985,0.278,1,1.000,1,1,1,1.000,0,0.000,2,1.500,7,3,2,0,
3986,0.417,2,1.500,2,1,1,1.000,2,2.000,6,3.125,7,8,2,0,
3987,0.806,4,2.667,3,1,1,1.000,6,3.667,6,4.274,11,18,2,3,
3988,0.278,2,1.333,3,2,0,0.000,2,2.000,6,3.667,4,6,0,0,
3989,0.750,3,1.667,3,2,2,1.333,5,3.059,6,4.374,11,16,2,1,
3990,0.472,2,1.500,4,2,1,1.000,3,1.750,4,2.000,6,11,2,2,
3991,0.667,1,1.000,5,5,5,2.625,2,1.250,6,3.605,13,11,3,3,
3992,0.500,1,1.000,6,6,3,2.000,2,1.400,5,2.778,10,8,1,3,
3993,0.583,2,1.250,4,3,5,3.125,1,1.000,6,3.375,12,9,1,3,
3994,0.917,2,1.500,4,2,6,3.700,5,3.045,6,4.620,15,18,2,3,
3995,0.306,3,1.800,5,2,1,1.000,4,2.500,5,2.667,3,8,1,1,
3996,0.611,1,1.000,1,1,5,3.083,1,1.000,6,3.891,17,5,1,1,
3997,0.361,2,1.200,5,4,1,1.000,3,1.750,3,1.750,6,7,2,2,
3998,0.917,2,1.500,2,1,1,1.000,5,3.510,6,4.613,9,24,2,3,
3999,0.361,1,1.000,2,2,1,1.000,1,1.000,2,1.600,7,6,1,1,
4000,0.667,2,1.200,5,4,4,2.500,4,2.286,6,4.141,10,14,1,2,
4001,0.389,2,1.250,4,3,5,5.000,2,1.500,6,3.300,6,8,0,1,
4002,0.917,2,1.667,3,1,2,1.167,5,3.286,6,4.530,16,17,5,1,
4003,0.861,2,1.250,4,3,3,1.800,6,3.292,6,4.379,12,19,2,4,
4004,0.194,1,1.000,1,1,0,0.000,0,0.000,6,4.000,3,4,0,0,
4005,0.833,3,2.000,3,1,6,3.364,5,2.867,6,4.407,14,16,2,4,
4006,0.389,1,1.000,2,2,3,2.333,1,1.000,4,2.444,7,7,0,2,
4007,0.528,1,1.000,1,1,2,1.250,2,2.000,6,3.105,12,7,3,0,
4008,0.361,2,1.333,3,2,2,1.500,1,1.000,4,2.143,8,5,1,2,
4009,0.861,4,2.000,3,2,6,3.550,5,3.071,6,4.585,16,15,2,2,
4010,0.778,4,2.667,3,1,6,2.923,6,3.583,6,4.410,15,13,3,0,
4011,0.389,1,1.000,4,4,4,2.500,1,1.000,4,2.111,8,6,1,2,
4012,0.306,1,1.000,2,2,2,1.500,1,1.000,3,1.667,7,4,2,1,
4013,0.972,1,1.000,3,3,6,3.760,6,2.938,6,4.657,17,18,1,5,
4014,0.778,1,1.000,2,2,6,3.059,2,1.400,6,4.333,16,12,1,3,
4015,0.278,1,1.000,2,2,2,2.000,1,1.000,3,2.000,6,4,0,1,
4016,0.361,1,1.000,2,2,3,2.000,1,1.000,5,2.900,7,6,1,1,
4017,0.222,1,1.000,1,1,1,1.000,0,0.000,5,2.667,4,4,1,0,
4018,0.750,1,1.000,2,2,5,3.400,3,2.000,6,4.522,14,13,0,2,
4019,0.417,2,1.250,4,3,2,1.500,2,1.500,6,3.429,8,7,1,1,
4020,0.583,3,2.200,5,2,1,1.000,4,2.000,5,2.792,8,13,2,4,
4021,0.389,1,1.000,4,4,4,2.500,1,1.000,6,3.273,10,4,1,2,
4022,0.472,3,2.000,2,1,4,2.000,3,2.667,5,2.812,8,9,2,0,
4023,0.361,1,1.000,1,1,1,1.000,0,0.000,2,1.250,7,6,3,0,
4024,0.417,1,1.000,2,2,1,1.000,1,1.000,6,3.167,10,5,2,1,
4025,0.306,1,1.000,4,4,3,3.000,1,1.000,4,2.429,5,6,0,2,
4026,0.833,1,1.000,3,3,5,3.556,6,3.429,6,4.376,12,18,0,4,
4027,0.917,4,2.000,5,2,5,2.714,6,3.550,6,4.530,15,18,3,3,
4028,0.306,2,1.200,5,4,0,0.000,2,1.500,5,3.333,5,6,0,1,
4029,0.944,1,1.000,1,1,5,3.364,5,2.364,6,4.608,17,17,2,4,
4030,0.417,2,1.500,2,1,1,1.000,4,3.000,6,3.786,8,7,1,0,
4031,0.611,2,1.500,2,1,3,1.500,2,1.667,6,3.543,12,10,4,1,
4032,0.361,2,1.500,2,1,1,1.000,2,1.500,4,2.375,5,8,1,1,
4033,0.639,1,1.000,1,1,6,2.917,1,1.000,6,3.595,15,8,3,1,
4034,0.472,1,1.000,2,2,1,1.000,5,2.875,6,3.550,4,13,1,2,
4035,0.278,1,1.000,4,4,1,1.000,1,1.000,2,1.400,5,5,1,2,
4036,0.750,1,1.000,2,2,5,3.286,3,1.714,6,4.300,12,15,0,3,
4037,0.194,1,1.000,1,1,1,1.000,0,0.000,3,1.667,4,3,2,0,
4038,0.361,1,1.000,2,2,0,0.000,1,1.000,5,3.375,10,3,0,1,
4039,0.500,1,1.000,2,2,2,1.500,2,1.333,6,3.250,8,10,2,2,
4040,0.722,2,1.500,2,1,5,2.571,5,2.375,6,4.294,13,13,2,2,
4041,0.583,1,1.000,1,1,4,2.000,4,3.000,6,3.419,13,8,5,0,
4042,0.667,1,1.000,7,7,3,2.400,4,2.000,6,3.912,11,13,0,4,
4043,0.333,2,1.333,3,2,1,1.000,2,2.000,5,2.833,5,7,1,0,
4044,0.278,1,1.000,2,2,1,1.000,1,1.000,4,2.400,6,4,1,1,
4045,0.917,1,1.000,3,3,6,3.545,6,2.812,6,4.487,16,17,1,5,
4046,0.278,1,1.000,1,1,0,0.000,0,0.000,5,3.800,6,4,0,0,
4047,0.556,2,1.667,3,1,2,1.500,5,2.667,6,3.179,5,15,1,3,
4048,0.861,2,1.500,2,1,2,1.333,6,3.660,6,4.425,9,22,2,3,
4049,0.806,1,1.000,2,2,5,2.636,1,1.000,6,4.263,18,11,3,2,
4050,0.472,2,1.500,4,2,1,1.000,5,2.500,6,3.450,4,13,1,2,
4051,0.556,2,1.333,3,2,2,1.500,3,1.857,6,3.200,8,12,1,3,
4052,0.417,2,1.500,2,1,2,1.250,1,1.000,2,1.200,9,6,3,1,
4053,0.500,1,1.000,1,1,5,3.375,1,1.000,6,3.087,12,6,1,2,
4054,0.694,3,2.000,2,1,3,1.800,5,3.625,6,4.375,13,12,2,0,
4055,1.000,4,1.600,5,4,6,3.364,6,3.441,6,4.713,14,22,2,4,
4056,0.889,1,1.000,2,2,6,3.732,1,1.000,6,4.545,20,12,2,3,
4057,0.583,4,2.500,2,1,4,2.500,5,3.286,6,4.164,11,10,1,0,
4058,0.806,2,1.250,4,3,5,2.750,5,2.667,6,4.413,13,16,1,2,
4059,0.556,2,1.250,4,3,4,2.333,5,2.000,6,3.531,11,9,1,3,
4060,0.833,1,1.000,3,3,6,3.833,4,1.750,6,4.336,14,16,1,5,
4061,0.222,1,1.000,1,1,1,1.000,0,0.000,2,1.500,5,3,1,0,
4062,0.278,1,1.000,1,1,0,0.000,0,0.000,5,3.800,5,5,0,0,
4063,0.806,3,2.000,2,1,4,2.800,6,3.757,6,4.090,9,20,1,4,
4064,0.472,4,2.500,2,1,1,1.000,5,3.333,6,3.083,6,11,2,0,
4065,0.306,1,1.000,4,4,1,1.000,1,1.000,3,1.800,5,6,1,2,
4066,0.833,2,1.667,3,1,6,2.786,5,3.100,6,4.407,17,13,4,1,
4067,0.889,2,1.333,3,2,4,2.500,5,2.765,6,4.461,15,17,2,3,
4068,0.278,1,1.000,2,2,3,2.000,1,1.000,3,1.667,7,3,1,1,
4069,0.806,2,1.250,4,3,2,1.333,6,3.500,6,4.449,11,18,2,2,
4070,0.472,2,1.500,2,1,2,1.500,3,2.000,6,3.615,7,10,1,1,
4071,0.306,1,1.000,1,1,0,0.000,0,0.000,6,3.500,5,6,0,0,
4072,0.611,2,1.250,4,3,6,2.750,2,1.333,6,3.727,13,9,2,2,
4073,0.972,1,1.000,2,2,4,2.222,5,3.043,6,4.657,15,20,3,3,
4074,0.306,1,1.000,2,2,4,4.000,1,1.000,6,3.667,5,6,0,1,
4075,0.333,1,1.000,2,2,1,1.000,1,1.000,4,1.667,6,6,3,1,
4076,0.611,2,1.500,2,1,4,2.556,2,1.500,6,3.979,15,7,2,1,
4077,0.694,1,1.000,3,3,5,3.222,4,2.000,6,4.092,13,12,0,3,
4078,0.333,1,1.000,1,1,3,1.667,0,0.000,4,2.143,8,4,2,0,
4079,0.778,2,1.500,4,2,2,1.600,4,1.875,6,4.000,12,16,2,4,
4080,0.806,2,1.333,3,2,2,1.500,5,3.273,6,4.358,11,18,2,2,
4081,0.278,3,1.800,5,3,0,0.000,3,2.333,3,2.600,3,7,0,1,
4082,0.833,1,1.000,3,3,5,2.900,6,3.154,6,4.393,14,16,1,4,
4083,0.611,2,1.333,3,2,3,2.500,3,2.000,6,4.042,10,12,0,1,
4084,1.000,2,1.500,2,1,6,3.280,5,3.273,6,4.713,19,17,4,2,
4085,0.611,1,1.000,2,2,3,1.857,1,1.000,6,3.222,14,8,3,1,
4086,0.472,3,1.750,4,2,3,2.000,3,2.000,6,3.706,10,7,1,1,
4087,0.778,1,1.000,2,2,3,2.000,5,3.000,6,4.366,12,16,1,3,
4088,0.361,1,1.000,3,3,1,1.000,1,1.000,4,1.857,6,7,2,2,
4089,0.667,3,2.000,3,1,3,1.500,5,2.833,6,3.511,13,11,4,2,
4090,0.250,1,1.000,2,2,0,0.000,2,1.500,2,1.667,2,7,0,1,
4091,0.778,4,2.500,2,1,5,2.867,5,2.875,6,4.065,16,12,3,2,
4092,0.944,1,1.000,1,1,6,3.042,5,3.250,6,4.575,20,14,5,1,
4093,0.639,2,1.500,4,2,3,1.750,6,3.062,6,3.750,8,15,2,2,
4094,0.500,1,1.000,3,3,2,1.333,1,1.000,5,2.500,8,10,2,2,
4095,0.972,5,2.333,3,2,4,2.750,6,3.814,6,4.657,13,22,1,5,
4096,0.750,2,1.500,2,1,3,2.000,2,1.400,6,3.940,15,12,3,3,
4097,0.500,1,1.000,1,1,1,1.000,2,1.500,6,3.538,7,11,1,1,
4098,0.944,1,1.000,2,2,5,3.200,6,4.125,6,4.601,11,23,2,4,
4099,0.583,2,1.333,3,2,2,1.167,5,3.000,5,2.875,9,12,5,1,
4100,0.972,2,1.143,7,6,6,3.625,4,2.000,6,4.657,17,18,1,5,
4101,0.333,1,1.000,2,2,3,3.000,1,1.000,3,2.200,8,4,0,1,
4102,0.222,1,1.000,1,1,0,0.000,0,0.000,6,5.000,4,4,0,0,
4103,0.889,3,2.000,3,1,5,2.800,5,2.867,6,4.505,16,16,3,3,
4104,0.500,1,1.000,2,2,3,2.000,1,1.000,6,3.458,9,9,1,2,
4105,0.972,3,2.000,2,1,4,1.889,5,2.625,6,4.657,20,15,4,2,
4106,0.611,1,1.000,1,1,3,1.667,1,1.000,6,3.739,10,12,2,2,
4107,0.806,3,2.333,3,1,5,2.385,5,3.167,6,4.359,16,13,5,0,
4108,0.806,4,2.500,2,1,4,1.875,6,3.769,6,4.212,15,14,5,1,
4109,0.389,4,2.000,3,2,0,0.000,4,2.667,6,3.786,6,8,0,1,
4110,0.806,1,1.000,3,3,5,3.000,4,2.000,6,4.315,16,13,3,3,
4111,0.361,1,1.000,1,1,1,1.000,0,0.000,6,3.000,6,7,2,0,
4112,0.667,1,1.000,4,4,5,3.133,1,1.000,6,3.765,16,8,1,4,
4113,0.694,3,1.600,5,3,3,1.833,5,3.000,6,4.070,13,12,2,1,
4114,0.889,1,1.000,1,1,5,2.667,2,1.500,6,4.496,18,14,4,2,
4115,0.778,2,1.500,4,2,6,3.333,4,2.000,6,4.300,16,12,2,3,
4116,0.917,2,1.500,2,1,4,1.778,5,3.143,6,4.477,17,16,5,1,
4117,0.667,2,1.500,2,1,4,2.091,2,1.500,6,3.182,17,7,5,1,
4118,0.361,2,1.333,3,2,2,1.333,2,2.000,4,2.000,9,4,2,0,
4119,0.639,1,1.000,1,1,5,2.400,1,1.000,6,3.714,16,7,3,1,
4120,0.806,1,1.000,3,3,6,3.412,2,1.250,6,4.383,16,13,2,3,
4121,0.806,2,1.500,2,1,2,1.333,2,1.200,6,4.233,12,17,2,4,
4122,0.306,1,1.000,2,2,4,3.200,1,1.000,5,3.250,9,2,0,1,
4123,0.583,2,1.500,2,1,1,1.000,6,3.389,6,3.707,5,16,1,2,
