n,density,max_cycle,nb_sym,nb_sym_transcient,nb_sym_cycle,ratio_sym,ratio_sym_transcient,ratio_sym_cycle,mat,
2246,0.347,1,0,0,0,0.28571428571428553,0.28571428571428553,0.2857142857142857,"[0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0]",
2247,0.898,2,0,0,0,0.4598214285714287,0.4564459930313591,0.5428571428571429,"[0.0; 1.0; -1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 0.0; 1.0; -1.0; 1.0]",
2248,0.959,3,0,0,0,0.3794642857142855,0.38248847926267265,0.2857142857142857,"[0.0; 1.0; 1.0; 1.0; 0.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0]",
2249,0.265,3,0,0,0,0.49999999999999994,0.5067155067155067,0.4285714285714286,"[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 1.0; 0.0; -1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0]",
2250,0.510,4,0,0,0,0.46874999999999994,0.46806039488966317,0.48571428571428565,"[-1.0; -1.0; 0.0; 1.0; 1.0; 1.0; 0.0; -1.0; 0.0; -1.0; -1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; -1.0; 0.0; -1.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 1.0; -1.0; 0.0; 1.0; 0.0]",
2251,0.245,1,0,0,0,0.214285714285714,0.21484814398200197,0.14285714285714285,"[0.0; -1.0; 0.0; -1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0]",
2252,0.592,1,0,0,0,0.37499999999999983,0.3730158730158729,0.5,"[1.0; 1.0; 0.0; -1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 1.0; -1.0; 1.0; 1.0; 0.0; -1.0; 1.0; -1.0; 0.0; 0.0; 1.0; -1.0; 0.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 1.0; 1.0; -1.0; 0.0; -1.0; 1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 0.0]",
2253,0.388,2,0,0,0,0.5178571428571427,0.5161290322580644,0.5714285714285714,"[1.0; -1.0; 1.0; 0.0; 1.0; 0.0; -1.0; 1.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0]",
2254,0.796,2,0,0,0,0.497767857142857,0.500580720092915,0.42857142857142855,"[1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 1.0; 1.0; 0.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 0.0; -1.0; -1.0; 1.0; 1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 0.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 0.0; -1.0; 1.0; 1.0]",
2255,0.388,3,0,0,0,0.3392857142857142,0.3368176538908245,0.4,"[0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; -1.0; 1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0]",
2256,0.224,1,0,0,0,0.17857142857142846,0.18140589569160986,0.0,"[0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; -1.0; -1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0]",
2257,0.857,2,0,0,0,0.404017857142857,0.4006968641114982,0.48571428571428565,"[1.0; -1.0; 1.0; 1.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0; -1.0; 0.0; 1.0; 1.0; 1.0; 0.0; -1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 0.0; 1.0; -1.0; 0.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0]",
2258,0.939,2,4,4,0,0.7098214285714276,0.7097142857142847,0.7142857142857143,"[1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0]",
2259,0.265,1,0,0,0,0.44642857142857123,0.44784580498866194,0.3571428571428571,"[0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0]",
2260,0.531,4,0,0,0,0.6473214285714278,0.6480836236933792,0.6285714285714284,"[0.0; 1.0; 0.0; -1.0; 1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 1.0; -1.0; 1.0; 0.0; 1.0; 0.0; -1.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0]",
2261,0.449,1,0,0,0,0.49999999999999983,0.4999999999999999,0.49999999999999994,"[0.0; -1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; -1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; -1.0; 1.0; -1.0; 0.0; 1.0]",
2262,0.959,2,0,0,0,0.421875,0.42044134727061555,0.45714285714285713,"[-1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 0.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 1.0; 1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0]",
2263,0.306,2,0,0,0,0.3035714285714287,0.30645161290322587,0.21428571428571425,"[0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0]",
2264,0.673,6,0,0,0,0.5758928571428568,0.5739130434782608,0.5934065934065933,"[-1.0; -1.0; 0.0; 1.0; -1.0; 0.0; 1.0; -1.0; 1.0; -1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 1.0; -1.0; 0.0; -1.0; 1.0; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; 1.0; 0.0; 1.0; 0.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 1.0; 0.0; 0.0; -1.0]",
2265,0.347,2,0,0,0,0.3035714285714284,0.30224321133412024,0.32653061224489793,"[0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; -1.0; -1.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0]",
2266,0.918,3,0,0,0,0.44866071428571414,0.4493087557603685,0.42857142857142855,"[1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; 0.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 0.0; 0.0; -1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 1.0; 1.0; -1.0; 1.0; -1.0]",
2267,0.735,4,2,2,0,0.5982142857142856,0.6007025761124121,0.5476190476190476,"[-1.0; -1.0; 1.0; 1.0; 0.0; -1.0; 1.0; 0.0; 1.0; -1.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 0.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 1.0; -1.0; 1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 1.0; -1.0; 1.0; 1.0; 1.0]",
2268,0.327,1,0,0,0,0.2857142857142856,0.2868391451068615,0.14285714285714285,"[0.0; -1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; -1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 1.0; 0.0]",
2269,0.653,2,0,0,0,0.3839285714285715,0.3851428571428573,0.3333333333333333,"[1.0; 1.0; -1.0; -1.0; 0.0; -1.0; 0.0; 0.0; -1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0; 0.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 0.0; -1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 1.0; 1.0; -1.0; 0.0; -1.0]",
2270,0.347,2,0,0,0,0.4285714285714287,0.43087557603686644,0.3571428571428571,"[0.0; -1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0]",
2271,0.408,8,0,0,0,0.5892857142857141,0.5873015873015871,0.6103896103896104,"[1.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; -1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0]",
2272,0.816,2,2,2,0,0.6316964285714283,0.6311475409836064,0.6428571428571428,"[0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 0.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 0.0; 1.0; 1.0; 1.0; -1.0; 0.0; -1.0; -1.0; -1.0; 1.0; 0.0; 1.0; 0.0; 1.0]",
2273,0.265,6,2,2,0,0.6071428571428567,0.6178571428571423,0.44642857142857134,"[0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; -1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0]",
2274,0.816,6,0,0,0,0.3348214285714284,0.34188034188034166,0.25974025974025966,"[1.0; -1.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0; 1.0; -1.0; -1.0; 1.0; 0.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 0.0; -1.0; 0.0; 1.0; 1.0; 1.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0]",
2275,0.449,2,0,0,0,0.44642857142857145,0.44613583138173296,0.45238095238095233,"[-1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; -1.0; -1.0; -1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0]",
2276,0.347,1,0,0,0,0.37499999999999994,0.3741496598639455,0.42857142857142855,"[0.0; 0.0; -1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; -1.0]",
2277,0.265,2,0,0,0,0.7321428571428558,0.7333333333333324,0.7142857142857143,"[0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0]",
2278,0.388,1,0,0,0,0.486607142857143,0.48457142857142876,0.5714285714285714,"[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; -1.0; -1.0; 0.0; 0.0]",
2279,0.673,2,0,0,0,0.5580357142857141,0.5599999999999997,0.4761904761904762,"[0.0; 1.0; 1.0; 1.0; 0.0; 1.0; 0.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; -1.0; 1.0; 1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 1.0]",
2280,0.204,1,0,0,0,0.35714285714285693,0.3577052868391449,0.2857142857142857,"[0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0]",
2281,0.347,1,0,0,0,0.42857142857142844,0.42628571428571416,0.5238095238095238,"[1.0; 1.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; -1.0; 1.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0]",
2282,0.918,1,0,0,0,0.5089285714285714,0.510204081632653,0.42857142857142855,"[1.0; -1.0; -1.0; 1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 1.0; 0.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 0.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; 1.0; 0.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; 1.0; 0.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; 1.0; -1.0]",
2283,0.755,2,0,0,0,0.26116071428571414,0.25644028103044475,0.35714285714285715,"[-1.0; -1.0; -1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 1.0; 1.0; -1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; -1.0; -1.0; 0.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 1.0; 0.0]",
2284,0.837,1,0,0,0,0.5089285714285714,0.5090702947845804,0.5,"[-1.0; -1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; 1.0; -1.0; 1.0; 0.0; -1.0; -1.0; 0.0; -1.0; 0.0; -1.0; 0.0; 1.0; -1.0; -1.0; 1.0; 0.0; 1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 1.0; 0.0; 0.0; -1.0; -1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 0.0; 1.0; -1.0; -1.0]",
2285,0.612,1,0,0,0,0.3660714285714286,0.3678290213723285,0.14285714285714285,"[0.0; -1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; -1.0; -1.0; 1.0; 0.0; -1.0; 0.0; -1.0; 1.0; 1.0; 0.0; 0.0; 1.0; 1.0; -1.0; 0.0; 1.0; 0.0; 1.0; -1.0; 0.0; -1.0; -1.0; -1.0; -1.0; -1.0; -1.0; 0.0; 1.0; -1.0; 1.0; 0.0; -1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; -1.0]",
2286,0.837,1,0,0,0,0.4374999999999999,0.43542857142857133,0.5238095238095238,"[-1.0; -1.0; 1.0; -1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 1.0; 0.0; -1.0; 1.0; -1.0; -1.0; 1.0; 1.0; 0.0; 0.0; 1.0; 0.0; -1.0; -1.0; 1.0; 1.0; 0.0; 1.0; -1.0; -1.0; 0.0; -1.0; 1.0; -1.0; 1.0; -1.0; 1.0; -1.0; -1.0; -1.0; 1.0; 1.0; -1.0; 0.0; 1.0; 1.0; 0.0; -1.0; -1.0]",
2287,0.265,1,8,8,0,0.7142857142857139,0.714285714285714,0.7142857142857143,"[1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0]",
2288,0.469,2,0,0,0,0.6607142857142851,0.6596980255516836,0.6857142857142857,"[1.0; 0.0; -1.0; 1.0; 1.0; 0.0; -1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 1.0]",
2289,0.510,1,0,0,0,0.48214285714285693,0.4857142857142855,0.3333333333333333,"[-1.0; 1.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 1.0; -1.0; 0.0; 1.0; 0.0; 1.0; 1.0; 1.0; 0.0; -1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 1.0; 1.0; 0.0; 0.0; -1.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 1.0; 1.0; 0.0; 1.0; 0.0; 1.0]",
2290,0.286,1,0,0,0,0.48214285714285715,0.4777142857142857,0.6666666666666666,"[0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 0.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 1.0; 0.0; 1.0; 1.0]",
2291,0.347,4,0,0,0,0.6071428571428569,0.61038961038961,0.5510204081632654,"[0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 1.0; 0.0; -1.0; 1.0; 0.0; 1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 1.0]",
2292,0.286,1,0,0,0,0.19642857142857106,0.1957255343082111,0.2857142857142857,"[0.0; -1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0; -1.0; 1.0; -1.0; 0.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; -1.0]",
2293,0.367,4,0,0,0,0.6071428571428564,0.6103896103896098,0.5510204081632653,"[0.0; 0.0; 1.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; -1.0; 0.0; 0.0; 0.0; 0.0; -1.0; 0.0; -1.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 1.0; -1.0; 0.0; 0.0; -1.0; -1.0; -1.0; 1.0; 0.0; 0.0; 0.0; -1.0]",
